HEA Phase Dataset v1d,,,,,,,,,,,,,,,,
Alloy_ID,Alloy,Num_of_Elem,VEC,Atom.Size.Diff,Elect.Diff,dHmix,dSmix,,Sythesis_Route Hot-Cold_Working Homog_Temp,,Homog_Time,Anneal_Temp,Anneal_Time,Quench_Proc,Phases,References
Alloy 1140,Fe20Co27Ni13Cr20Mn20,5,7.93,3.2558,0.1364,-3.768,13.17,AC,CW,1200,600,800,60,-,FCC_SS,10.1016/j.jallcom.2019.04.035
Alloy 1141,Fe20Co23Ni17Cr20Mn20,5,8.08,2.59,0.1237,-3.8864,13.1,AC,CW,1200,600,800,60,-,FCC_SS,10.1016/j.jallcom.2019.04.035
Alloy 1144,AlCoCrFeMo0.05Ni2,6,7.65,5.4225,0.1244,-11.9445,13.27,AC,HW,1250,120,1200,120,-,Im,10.1016/j.msea.2019.05.058
Alloy 1145,AlCoCrFeMo0.05Ni2,6,7.65,5.4225,0.1244,-11.9445,13.27,AC,HW,1250,120,1200,480,-,Im,10.1016/j.msea.2019.05.058
Alloy 1146,AlCoCrFeMo0.05Ni2,6,7.65,5.4225,0.1244,-11.9445,13.27,AC,HW,1250,120,1200,4320,-,Im,10.1016/j.msea.2019.05.058
Alloy 1147,AlCoCrFeMo0.05Ni2,6,7.65,5.4225,0.1244,-11.9445,13.27,AC,HW,1250,120,1200,18000,-,Im,10.1016/j.msea.2019.05.058
Alloy 1148,AlCoCrFeMo0.05Ni2,6,7.65,5.4225,0.1244,-11.9445,13.27,AC,HW,1250,120,700,9000,-,Im,10.1016/j.msea.2019.05.058
Alloy 1149,AlCoCrFeMo0.05Ni2,6,7.65,5.4225,0.1244,-11.9445,13.27,AC,HW,1250,120,700,9000,-,Im,10.1016/j.msea.2019.05.058
Alloy 1150,Ti2ZrHf0.5V,4,4.22,6.9566,0.1231,-1.7778,10.58,AC,-,-,-,-,-,-,BCC_SS,10.1007/s40195-019-00921-3
Alloy 1151,Ti2ZrHf0.5VNb0.5,4,4.3,6.6825,0.1216,-0.4,12.23,AC,-,-,-,-,-,-,BCC_SS,10.1007/s40195-019-00921-3
Alloy 1152,Ti2ZrHf0.5VNb,5,4.36,6.4362,0.1196,0.5289,12.6,AC,-,-,-,-,-,-,BCC_SS,10.1007/s40195-019-00921-3
Alloy 1153,Ti2ZrHf0.5V,4,4.22,6.9566,0.1231,-1.7778,10.58,AC,-,-,-,-,-,-,BCC_SS,10.1007/s40195-019-00921-3
Alloy 1154,Ti2ZrHf0.5VNb0.5,4,4.3,6.6825,0.1216,-0.4,12.23,AC,-,-,-,-,-,-,BCC_SS,10.1007/s40195-019-00921-3
Alloy 1155,Ti2ZrHf0.5VNb,5,4.36,6.4362,0.1196,0.5289,12.6,AC,-,-,-,-,-,-,BCC_SS,10.1007/s40195-019-00921-3
Alloy 1156,AlCr1.5NbTiV,5,4.73,6.2882,0.0407,-13.7521,13.25,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 1157,AlCr1.5NbTiV,5,4.73,6.2882,0.0407,-13.7521,13.25,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 1158,AlCr1.5NbTiV,5,4.73,6.2882,0.0407,-13.7521,13.25,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 1159,AlCr1.5NbTiV,5,4.73,6.2882,0.0407,-13.7521,13.25,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 1160,CoFeNi2V0.5Mo0.2,5,8.66,2.4622,0.1036,-6.8266,11.6,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.scriptamat.2019.02.038
Alloy 1161,CoFeNi2V0.5Mo0.2,5,8.66,2.4622,0.1036,-6.8266,11.6,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.scriptamat.2019.02.038
Alloy 1162,CoFeNi2V0.5Mo0.2,5,8.66,2.4622,0.1036,-6.8266,11.6,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.scriptamat.2019.02.038
Alloy 1163,CoFeNi2V0.5Mo0.2,5,8.66,2.4622,0.1036,-6.8266,11.6,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.scriptamat.2019.02.038
Alloy 1164,CoFeNi2V0.5Mo0.2,5,8.66,2.4622,0.1036,-6.8266,11.6,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.scriptamat.2019.02.038
Alloy 1165,Ni45(FeCoCr)40(AlTi)15,6,8.09,5.6317,0.1291,-14.6367,12.92,AC,-,-,-,-,-,-,Im,10.1016/j.scriptamat.2017.12.001
Alloy 1166,Ni45(FeCoCr)40(AlTi)15,6,8.09,5.6317,0.1291,-14.6367,12.92,AC,-,-,-,-,-,-,Im,10.1016/j.scriptamat.2017.12.001
Alloy 1167,Ni45(FeCoCr)40(AlTi)15,6,8.09,5.6317,0.1291,-14.6367,12.92,AC,-,-,-,-,-,-,Im,10.1016/j.scriptamat.2017.12.001
Alloy 1168,Ni45(FeCoCr)40(AlTi)15,6,8.09,5.6317,0.1291,-14.6367,12.92,AC,-,-,-,-,-,-,Im,10.1016/j.scriptamat.2017.12.001
Alloy 1169,Ni45(FeCoCr)40(AlTi)15,6,8.09,5.6317,0.1291,-14.6367,12.92,AC,-,-,-,-,-,-,Im,10.1016/j.scriptamat.2017.12.001
Alloy 1170,HfNb0.18Ta0.18Ti1.27Zr,5,4.1,4.4918,0.1146,0.9807,11.45,AC,CW,-,-,900,30,-,BCC_SS,10.1080/21663831.2016.1221861
Alloy 1171,Fe37Mn45Co9Cr9,4,7.46,4.0921,0.1393,-0.882,9.65,AC,HW,1200,120,-,-,-,FCC_SS,10.1007/s11837-014-1133-6
Alloy 1172,Fe34Cr34Ni14Al14Co4,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.msea.2018.01.034
Alloy 1173,Fe34Cr34Ni14Al14Co4,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.msea.2018.01.034
Alloy 1174,Fe34Cr34Ni14Al14Co4,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.msea.2018.01.034
Alloy 1175,Fe34Cr34Ni14Al14Co4,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.msea.2018.01.034
Alloy 1176,Fe34Cr34Ni14Al14Co4,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.msea.2018.01.034
Alloy 1181,CoCrFeNiMo0.3,5,8.09,2.3777,0.1273,-4.1536,12.83,AC,CW,900,300,700,300,AQ,Im,10.1016/j.actamat.2016.06.063
Alloy 1182,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2008.12.088
Alloy 1183,Fe36Co21Cr18Ni15Al10,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2017.02.211
Alloy 1184,Fe36Co21Cr18Ni15Al10,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2017.02.211
Alloy 1185,Fe36Co21Cr18Ni15Al10,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2017.02.211
Alloy 1186,Fe36Co21Cr18Ni15Al10,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2017.02.211
Alloy 1187,Fe36Co21Cr18Ni15Al10,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2017.02.211
Alloy 1188,Fe36Co21Cr18Ni15Al10,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2017.02.211
Alloy 1189,Fe36Co21Cr18Ni15Al10,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2017.02.211
Alloy 1190,Fe36Co21Cr18Ni15Al10,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2017.02.211
Alloy 1191,Fe36Co21Cr18Ni15Al10,5,7.65,4.4299,0.1031,-7.5744,12.63,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2017.02.211
Alloy 1192,TiZrNbMo,4,4.6,6.0973,0.3096,-3.2,13.38,AC,-,-,-,-,-,-,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1193,TiZrNbMoV0.25,5,4.76,6.3163,0.2979,-2.6021,12.71,AC,-,-,-,-,-,-,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1194,TiZrNbMoV0.5,5,4.78,6.5542,0.2895,-2.6667,13.15,AC,-,-,-,-,-,-,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1195,TiZrNbMoV0.75,5,4.79,6.7276,0.2819,-2.7036,13.33,AC,-,-,-,-,-,-,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1196,TiZrNbMoV,5,4.8,6.8534,0.2748,-2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1197,TiZrNbMoV1.5,5,4.82,7.0059,0.2621,-2.7107,13.25,AC,-,-,-,-,-,-,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1198,TiZrNbMoV2,5,4.83,7.0712,0.251,-2.6667,12.98,AC,-,-,-,-,-,-,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1199,TiZrNbMoV3,5,4.75,5.988,0.307,-2.5,11.53,AC,-,-,-,-,-,-,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1200,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,-,-,-,-,-,-,Im,10.1016/j.matchar.2018.06.036
Alloy 1201,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,-,-,-,700,4320,-,Im,10.1016/j.matchar.2018.06.036
Alloy 1202,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,-,-,-,900,4320,-,Im,10.1016/j.matchar.2018.06.036
Alloy 1203,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1200,2880,800,60,-,Im,10.1016/j.matchar.2018.06.036
Alloy 1204,Co10Cr10Fe50Mn30,4,7.6,3.8332,0.1321,-0.92,9.71,AC,-,1200,120,-,-,-,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1205,Co10Cr10Fe50Mn30,4,7.6,3.8332,0.1321,-0.92,9.71,AC,CW,1200,120,900,3,-,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1206,Co10Cr10Fe50Mn30,4,7.6,3.8332,0.1321,-0.92,9.71,AC,CW,1200,120,900,5,-,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1207,Co10Cr10Fe50Mn30,4,7.6,3.8332,0.1321,-0.92,9.71,AC,CW,1200,120,900,30,-,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1208,Co10Cr10Fe50Mn30,4,7.6,3.8332,0.1321,-0.92,9.71,AC,HW,1200,300,-,-,-,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1209,Co10Cr10Fe50Mn30,4,7.6,3.8332,0.1321,-0.92,9.71,AC,HW,1200,300,-,-,-,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1210,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1100,2880,800,60,-,Im,10.1016/j.matchar.2018.06.036
Alloy 1211,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1100,2880,900,60,-,Im,10.1016/j.matchar.2018.06.036
Alloy 1212,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1100,2880,1000,60,-,Im,10.1016/j.matchar.2018.06.036
Alloy 1213,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1100,2880,1100,60,-,FCC_SS,10.1016/j.matchar.2018.06.036
Alloy 1214,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1100,2880,800,60,-,FCC_SS,10.1016/j.matchar.2018.06.036
Alloy 1215,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1100,2880,800,60,-,Im,10.1016/j.matchar.2018.06.036
Alloy 1216,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1100,2880,800,60,-,Im,10.1016/j.matchar.2018.06.036
Alloy 1217,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1100,2880,800,60,-,FCC_SS,10.1016/j.matchar.2018.06.036
Alloy 1218,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1100,2880,800,60,-,Im,10.1016/j.matchar.2018.06.036
Alloy 1219,HfMoNbTaTiZr,6,3.67,19.0595,0.2462,1.8889,12.41,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.matlet.2016.03.133
Alloy 1220,AlCoFeNi,4,7.5,6.2374,0.1176,-13.75,11.53,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jmmm.2014.07.023
Alloy 1221,Nb0.5TaTiZr1.5,4,4.38,5.2342,0.1039,2.375,10.98,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21020114
Alloy 1222,NbTa0.8Ti1.2Zr,4,4.45,4.7803,0.1009,2.44,11.44,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1223,NbTa0.6Ti1.4Zr,4,4.4,4.7179,0.1014,2.36,11.18,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1224,NbTa0.4Ti1.6Zr,4,4.35,4.6525,0.1018,2.26,10.73,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1225,NbTa0.2Ti1.8Zr,4,4.3,4.5839,0.1022,2.14,10,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1226,AlNbTiVZr,5,4.2,5.53,0.11,-17.44,13.38,AC,-,-,-,1200,1440,-,BCC_SS,10.1016/j.msea.2017.08.019
Alloy 1227,AlNbTiVZr0.1,5,4.24,4.4204,0.0526,-16.7519,12.2,AC,-,-,-,1200,1440,-,Im,10.1016/j.msea.2017.08.019
Alloy 1228,AlNbTiVZr0.25,5,4.24,4.9666,0.0703,-17.3841,12.71,AC,-,-,-,1200,1440,-,Im,10.1016/j.msea.2017.08.019
HEA Phase Dataset v1d,,,,,,,,,,,,,,,,
Alloy 1229,AlNbTiVZr0.5,5,4.22,5.6073,0.0891,-18.1728,13.15,AC,-,-,-,1200,1440,-,Im,10.1016/j.msea.2017.08.019
Alloy 1230,AlNbTiVZr,5,4.2,5.53,0.11,-17.44,13.38,AC,-,-,-,1200,1440,-,Im,10.1016/j.msea.2017.08.019
Alloy 1231,AlNbTiVZr1.5,5,4.18,6.7203,0.1214,-19.3058,13.25,AC,-,-,-,1200,1440,-,Im,10.1016/j.msea.2017.08.019
Alloy 1232,AlNbTiVZr,5,4.2,5.53,0.11,-17.44,13.38,AC,-,-,-,1200,1440,-,BCC_SS,10.1016/j.msea.2017.08.019
Alloy 1233,AlNbTiVZr0.1,5,4.24,4.4204,0.0526,-16.7519,12.2,AC,-,-,-,1200,1440,-,Im,10.1016/j.msea.2017.08.019
Alloy 1234,AlNbTiVZr0.25,5,4.24,4.9666,0.0703,-17.3841,12.71,AC,-,-,-,1200,1440,-,Im,10.1016/j.msea.2017.08.019
Alloy 1235,AlNbTiVZr0.5,5,4.22,5.6073,0.0891,-18.1728,13.15,AC,-,-,-,1200,1440,-,Im,10.1016/j.msea.2017.08.019
Alloy 1236,AlNbTiVZr,5,4.2,5.53,0.11,-17.44,13.38,AC,-,-,-,1200,1440,-,Im,10.1016/j.msea.2017.08.019
Alloy 1237,AlNbTiVZr1.5,5,4.18,6.7203,0.1214,-19.3058,13.25,AC,-,-,-,1200,1440,-,Im,10.1016/j.msea.2017.08.019
Alloy 1238,AlCoCrFeNi,5,7.2,5.25,0.12,-12.32,13.38,PM,-,-,-,1000,120,-,Im,10.1016/j.addma.2019.02.010
Alloy 1239,AlCoCrFeNi,5,7.2,5.25,0.12,-12.32,13.38,PM,-,-,-,1200,120,-,BCC_SS,10.1016/j.addma.2019.02.010
Alloy 1240,AlCoCrFeNi,5,7.2,5.25,0.12,-12.32,13.38,PM,-,-,-,-,-,-,Im,10.1016/j.matlet.2015.06.046
Alloy 1241,AlCoCrFeNi,5,7.2,5.25,0.12,-12.32,13.38,AC,-,-,-,-,-,-,Im,10.1016/j.matlet.2015.06.046
Alloy 1242,Ni1.5Co1.5CrFeTi0.5,5,8.09,4.885,0.1219,-10.7438,12.86,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.matdes.2017.01.036
Alloy 1243,AlCoCrFe,4,6.5,6.2,0.11,-11.5,11.53,PM,-,-,-,-,-,-,FCC_SS,10.1007/s12540-018-00236-5
Alloy 1244,AlCoCrFeNi,5,7.2,5.25,0.12,-12.32,13.38,PM,-,-,-,-,-,-,FCC_PLUS_BCC,10.1007/s12540-018-00236-5
Alloy 1245,Al10Co30Cr20Fe35Ni5,5,7.5,4.41,0.1,-7.14,11.89,PM,-,-,-,-,-,-,FCC_PLUS_BCC,10.1007/s12540-018-00236-5
Alloy 1246,Al15Co30Cr15Fe40Ni5,5,7.38,5.13,0.1,-8.55,11.86,PM,-,-,-,-,-,-,FCC_PLUS_BCC,10.1007/s12540-018-00236-5
Alloy 1247,V10Cr15Mn5Fe35Co10Ni25,6,7.95,2.4036,0.1136,-6.26,13.38,AC,CW,1100,360,1100,360,-,FCC_SS,10.1016/j.msea.2018.12.077
Alloy 1248,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,-,1200,280,-,-,-,FCC_SS,10.1016/j.msea.2018.11.143
Alloy 1249,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1200,280,1000,60,-,FCC_SS,10.1016/j.msea.2018.11.143
Alloy 1250,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1200,280,1000,60,-,FCC_SS,10.1016/j.msea.2018.11.143
Alloy 1251,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1200,280,1000,60,-,FCC_SS,10.1016/j.msea.2018.11.143
Alloy 1256,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,800,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1257,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,800,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1258,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,800,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1259,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,800,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1260,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,800,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1261,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,800,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1262,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1000,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1263,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1000,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1264,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1000,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1265,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1000,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1266,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1000,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1267,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1000,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1268,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1200,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1269,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1200,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1270,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1200,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1271,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1200,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1272,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1200,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1273,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,1200,60,-,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1274,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.scriptamat.2018.05.015
Alloy 1275,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.scriptamat.2018.05.015
Alloy 1276,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,PM,-,-,-,-,-,-,FCC_SS,10.1016/j.scriptamat.2018.05.015
Alloy 1277,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,PM,-,-,-,900,60,FC,FCC_SS,10.1016/j.scriptamat.2018.05.015
Alloy 1278,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,PM,-,-,-,-,-,-,FCC_SS,10.1016/j.scriptamat.2018.05.015
Alloy 1279,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,PM,-,-,-,900,60,FC,FCC_SS,10.1016/j.scriptamat.2018.05.015
Alloy 1280,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,PM,-,-,-,-,-,-,FCC_SS,10.1016/j.jallcom.2018.02.298
Alloy 1281,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,PM,HIP,1150,180,-,-,-,FCC_SS,10.1016/j.jallcom.2018.02.298
Alloy 1282,NbTiVTa,4,4.75,3.9347,0.0507,-0.25,11.53,AC,-,-,-,-,-,-,BCC_SS,10.3390/met6090199
Alloy 1283,HfNbTaTiZr,5,4.4,4.01,0.12,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/met6090199
Alloy 1284,NbTiVZr,4,4.5,6.03,0.12,-0.25,11.53,AC,-,-,-,-,-,-,BCC_SS,10.3390/met6090199
Alloy 1285,AlNbTiVZr,5,4.2,5.53,0.11,-17.44,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/met6090199
Alloy 1287,Mg50(AlCuMnZn)50,5,5.13,8.4577,0.2065,-1,11.53,PM,-,-,-,-,-,-,FCC_SS,10.3390/met6090199
Alloy 1288,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,PM,-,-,-,-,-,-,FCC_SS,10.1007/s11431-017-9122-5
Alloy 1289,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,PM,CW,-,-,-,-,-,FCC_SS,10.1007/s11431-017-9122-5
Alloy 1290,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,PM,CW,-,-,700,60,-,Im,10.1007/s11431-017-9122-5
Alloy 1291,Al86Mg10Zn2Cu2,4,3.24,3.9064,0.1008,-0.7424,4.29,AC,-,-,-,-,-,-,Im,10.33142/msra.v1i1.666
Alloy 1292,Al85.7Mg10Zn2Cu2Si0.3,4,3.24,4.0619,0.1023,-0.9755,4.46,AC,-,-,-,-,-,-,Im,10.33142/msra.v1i1.666
Alloy 1293,Al85.4Mg10Zn2Cu2Si0.6,4,3.25,4.2052,0.1035,-1.2037,4.58,AC,-,-,-,-,-,-,Im,10.33142/msra.v1i1.666
Alloy 1294,Al85.1Mg10Zn2Cu2Si0.9,4,3.25,4.3425,0.1048,-1.4292,4.69,AC,-,-,-,-,-,-,Im,10.33142/msra.v1i1.666
Alloy 1295,Al84.8Mg10Zn2Cu2Si1.2,5,3.25,4.4742,0.106,-1.652,4.79,AC,-,-,-,-,-,-,Im,10.33142/msra.v1i1.666
Alloy 1296,Co25Ni25Fe25Al7.5Cu17.5,5,8.9,3.8744,0.0769,0.8225,12.8,PM,-,-,-,-,-,-,FCC_SS,10.1016/j.actamat.2016.01.050
Alloy 1299,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.actamat.2016.01.050
Alloy 1300,Co23.25Ni23.25Fe23.25Cr23.25Mo7.00,5,8.09,3.8818,0.1427,-4.457,12.83,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.actamat.2016.01.050
Alloy 1303,HfNbTaTiZrMoW,7,4.86,6.0241,0.3813,-2.9388,16.18,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2019.06.138
Alloy 1304,HfNbTaTiZrMoW,7,4.86,6.0241,0.3813,-2.9388,16.18,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2019.06.138
Alloy 1305,HfNbTaTiZrMoW,7,4.86,6.0241,0.3813,-2.9388,16.18,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2019.06.138
Alloy 1306,HfNbTaTiZr,5,4.4,4.01,0.12,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2019.06.138
Alloy 1307,HfNbTaTiZr,5,4.4,4.01,0.12,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2019.06.138
Alloy 1308,HfNbTaTiZr,5,4.4,4.01,0.12,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2019.06.138
Alloy 1309,HfNbTaTiZr,5,4.4,4.01,0.12,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2019.06.138
Alloy 1310,HfNbTaTiZrW,6,4.67,5.7209,0.3545,-3.2222,14.9,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2019.06.138
Alloy 1311,HfNbTaTiZrW,6,4.67,5.7209,0.3545,-3.2222,14.9,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2019.06.138
Alloy 1312,HfNbTaTiZrW,6,4.67,5.7209,0.3545,-3.2222,14.9,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2019.06.138
Alloy 1314,MoNbTaTiV,5,5,3.34,0.24,-2.56,13.38,AC,-,-,-,-,-,-,Im,10.1007/s12540-019-00283-6
Alloy 1315,CoCrCuFeNi,5,8.8,1.07,0.09,3.2,13.38,AC,-,1200,2880,-,-,-,FCC_SS,10.1016/j.actamat.2015.06.025
